11,8,2005,21,25,8,27,16,16
11,11,2005,14,9,51,34,50,40
11,15,2005,4,40,2,48,5,7
11,18,2005,8,18,21,46,42,11
11,22,2005,37,43,9,22,41,30
11,25,2005,25,31,5,34,33,41
11,29,2005,7,52,8,47,51,5
12,2,2005,12,3,38,44,21,45
12,6,2005,33,26,10,6,30,16
12,9,2005,15,14,31,43,32,20
12,13,2005,41,22,9,10,12,4
12,16,2005,25,31,56,14,26,17
12,20,2005,6,56,23,20,40,36
12,23,2005,39,10,37,54,49,8
12,27,2005,55,27,24,49,11,23
12,30,2005,14,25,44,20,40,37
1,3,2006,20,38,19,15,32,21
1,6,2006,28,53,11,37,8,12
1,10,2006,38,37,7,27,32,30
1,13,2006,27,53,5,21,44,36
1,17,2006,39,32,24,40,37,44
1,20,2006,28,18,22,44,53,46
1,24,2006,36,34,55,31,51,4
1,27,2006,2,7,29,8,18,46
1,31,2006,53,1,54,35,56,44
2,3,2006,52,29,32,41,31,42
2,7,2006,30,48,2,25,16,26
2,10,2006,24,46,39,43,40,2
2,14,2006,49,54,36,27,43,33
2,17,2006,16,31,46,25,43,28
2,21,2006,23,14,45,36,27,36
2,24,2006,34,3,12,5,16,27
2,28,2006,2,4,35,48,36,22
3,3,2006,39,29,38,25,46,4
3,7,2006,36,15,27,42,38,32
3,10,2006,18,4,51,54,17,31
3,14,2006,30,42,28,50,27,22
3,17,2006,52,11,23,48,8,5
3,21,2006,28,17,31,16,4,8
3,24,2006,49,2,47,1,17,19
3,28,2006,14,39,18,35,49,14
3,31,2006,19,7,52,4,50,15
4,4,2006,56,25,9,48,51,7
4,7,2006,52,31,46,18,1,37
4,11,2006,12,2,56,45,46,20
4,14,2006,10,8,18,33,29,10
4,18,2006,13,34,25,14,50,6
4,21,2006,7,27,4,41,2,4
4,25,2006,39,20,1,37,32,9
4,28,2006,16,36,29,32,55,12
5,2,2006,11,22,27,31,7,33
5,5,2006,53,8,55,20,39,10
5,9,2006,43,7,15,24,44,22
5,12,2006,45,39,36,52,6,45
5,16,2006,24,50,40,48,7,15
5,19,2006,12,56,31,5,51,1
5,23,2006,54,48,17,21,28,1
5,26,2006,14,48,12,20,47,24
5,30,2006,13,34,45,28,2,36
6,2,2006,38,36,18,3,10,41
6,6,2006,52,53,35,29,5,9
6,9,2006,26,47,17,18,8,37
6,13,2006,23,24,33,20,1,29
6,16,2006,30,36,27,45,38,13
6,20,2006,54,37,11,21,53,12
6,23,2006,13,17,24,34,56,24
6,27,2006,44,29,20,14,2,32
6,30,2006,48,46,54,20,40,27
7,4,2006,15,9,42,31,45,41
7,7,2006,46,56,7,15,27,39
7,11,2006,5,34,36,14,52,42
7,14,2006,13,56,26,25,28,39
7,18,2006,52,29,13,49,12,20
7,21,2006,43,36,35,18,26,24
7,25,2006,21,51,41,7,24,10
7,28,2006,2,32,23,35,13,4
8,1,2006,49,32,43,14,29,14
8,4,2006,31,55,24,50,2,44
8,8,2006,1,13,33,18,5,30
8,11,2006,38,14,40,16,49,29
8,15,2006,44,22,10,12,48,16
8,18,2006,5,13,46,12,50,10
8,22,2006,36,3,5,4,7,16
8,25,2006,17,24,35,46,54,33
8,29,2006,38,15,37,52,25,4
9,1,2006,53,51,6,55,5,12
9,5,2006,42,53,32,1,36,4
9,8,2006,9,53,52,17,34,2
9,12,2006,44,30,16,3,25,42
9,15,2006,55,39,26,33,6,1
9,19,2006,56,19,2,45,44,43
9,22,2006,17,43,22,12,7,16
9,26,2006,38,3,42,6,45,30
9,29,2006,25,43,55,45,3,40
10,3,2006,6,40,32,19,33,39
10,6,2006,20,1,11,21,46,18
10,10,2006,40,14,43,30,35,2
10,13,2006,27,24,50,47,42,8
10,17,2006,28,6,20,18,38,37
10,20,2006,54,29,13,23,9,34
10,24,2006,41,48,25,51,5,35
10,27,2006,32,22,30,26,15,31
10,31,2006,5,40,46,45,34,21
11,3,2006,10,25,8,22,55,22
11,7,2006,33,13,52,22,51,42
11,10,2006,55,52,53,42,11,28
11,14,2006,20,25,36,9,24,23
11,17,2006,19,25,50,30,5,42
11,21,2006,42,7,20,13,47,9
11,24,2006,48,47,35,40,14,35
11,28,2006,41,56,7,14,24,7
12,1,2006,37,22,23,53,16,35
12,5,2006,46,9,6,13,43,45
12,8,2006,32,45,1,15,29,8
12,12,2006,20,35,31,49,30,23
12,15,2006,17,7,40,28,6,39
12,19,2006,48,9,32,42,37,7
12,22,2006,34,5,12,25,15,43
12,26,2006,25,44,12,7,53,3
12,29,2006,10,3,4,39,50,29
1,2,2007,9,51,53,10,38,1
1,5,2007,46,44,2,12,51,6
1,9,2007,54,11,7,38,26,13
1,12,2007,40,42,26,12,14,22
1,16,2007,33,52,15,4,8,10
1,19,2007,35,28,4,30,31,17
1,23,2007,15,5,53,26,3,35
1,26,2007,17,49,36,16,54,14
1,30,2007,56,44,18,14,52,25
2,2,2007,53,40,35,22,33,15
2,6,2007,36,46,21,35,16,38
2,9,2007,48,46,39,32,49,41
2,13,2007,3,24,9,29,41,41
2,16,2007,46,40,35,17,48,41
2,20,2007,1,46,51,26,9,11
2,23,2007,50,38,21,3,18,43
2,27,2007,31,48,44,18,45,18
3,2,2007,33,21,51,35,14,43
3,6,2007,42,39,29,22,16,20
3,9,2007,25,13,42,43,10,30
3,13,2007,11,7,38,16,49,35
3,16,2007,36,40,17,43,25,9
3,20,2007,21,49,46,7,55,15
3,23,2007,35,51,21,53,18,36
3,27,2007,34,18,25,42,35,6
3,30,2007,15,37,53,23,48,22
4,3,2007,46,33,16,26,34,38
4,6,2007,36,39,24,32,34,6
4,10,2007,28,15,16,19,7,10
4,13,2007,11,14,25,26,21,33
4,17,2007,1,11,47,31,4,37
4,20,2007,53,1,9,10,23,40
4,24,2007,8,10,43,36,35,14
4,27,2007,5,26,56,38,7,15
5,1,2007,31,53,11,52,16,42
5,4,2007,55,9,45,4,20,34
5,8,2007,16,43,54,41,24,36
5,11,2007,54,28,33,30,48,25
5,15,2007,13,42,56,46,6,42
5,18,2007,13,30,44,24,23,5
5,22,2007,11,2,36,7,22,35
5,25,2007,43,22,14,10,42,1
5,29,2007,54,2,51,44,24,7
6,1,2007,48,32,19,12,29,9
6,5,2007,49,38,35,56,27,15
6,8,2007,26,39,6,31,29,31
6,12,2007,19,50,3,31,13,21
6,15,2007,1,16,26,30,5,21
6,19,2007,54,5,16,49,31,19
6,22,2007,11,14,24,21,31,23
6,26,2007,4,20,10,45,29,21
6,29,2007,51,40,1,52,17,7
7,3,2007,37,21,35,40,39,35
7,6,2007,47,9,25,3,12,37
7,10,2007,19,30,24,34,56,19
7,13,2007,7,41,53,39,48,21
7,17,2007,51,16,30,38,46,5
7,20,2007,6,13,52,41,30,26
7,24,2007,8,17,23,20,50,17
7,27,2007,35,7,12,55,54,2
7,31,2007,5,18,39,43,37,42
8,3,2007,51,29,46,42,16,40
8,7,2007,50,41,56,36,55,9
8,10,2007,32,33,10,54,20,39
8,14,2007,24,9,34,5,8,17
8,17,2007,53,38,8,2,33,12
8,21,2007,54,38,55,56,8,2
8,24,2007,51,53,46,21,4,5
8,28,2007,40,56,37,48,53,44
8,31,2007,40,44,18,8,22,11
9,4,2007,3,46,6,11,42,38
9,7,2007,14,48,27,34,19,3
9,11,2007,10,35,17,9,21,6
9,14,2007,40,33,5,12,9,27
9,18,2007,49,20,34,24,31,8
9,21,2007,21,33,23,5,45,43
9,25,2007,47,54,19,2,23,16
9,28,2007,4,20,13,25,33,42
10,2,2007,44,37,43,40,28,20
10,5,2007,48,10,19,40,37,1
10,9,2007,51,17,32,10,1,44
10,12,2007,34,54,21,26,44,23
10,16,2007,5,2,44,1,41,25
10,19,2007,5,18,46,23,15,14
10,23,2007,7,45,2,52,53,18
10,26,2007,12,24,51,38,20,3
10,30,2007,51,46,2,8,44,22
11,2,2007,1,49,52,34,3,19
11,6,2007,47,46,43,3,17,2
11,9,2007,42,11,41,46,33,21
11,13,2007,40,15,26,39,36,45
11,16,2007,13,31,39,30,12,29
11,20,2007,43,14,23,20,42,6
11,23,2007,33,21,18,56,42,11
11,27,2007,9,29,39,10,26,10
11,30,2007,12,6,51,26,5,7
12,4,2007,53,45,27,30,16,43
12,7,2007,51,18,12,28,26,35
12,11,2007,27,30,25,6,45,46
12,14,2007,4,30,7,17,12,44
12,18,2007,48,23,49,46,3,2
12,21,2007,14,20,19,53,43,7
12,25,2007,37,52,48,19,36,8
12,28,2007,28,2,54,19,22,25
1,1,2008,54,16,13,25,30,11
1,4,2008,39,56,24,40,31,32
1,8,2008,52,29,45,10,54,10
1,11,2008,55,45,36,42,22,42
1,15,2008,21,30,44,42,50,6
1,18,2008,12,43,22,44,33,15
1,22,2008,25,12,15,33,22,2
1,25,2008,12,22,5,38,56,22
1,29,2008,23,8,42,39,40,24
2,1,2008,44,56,3,30,14,5
2,5,2008,40,4,5,51,17,38
2,8,2008,30,21,43,50,46,18
2,12,2008,47,39,27,14,50,12
2,15,2008,11,30,53,26,7,14
2,19,2008,56,55,42,1,38,34
2,22,2008,12,22,19,7,13,10
2,26,2008,12,9,55,30,36,15
2,29,2008,26,55,17,22,5,38
3,4,2008,56,30,7,15,33,22
3,7,2008,41,32,48,33,19,12
3,11,2008,47,13,4,41,35,44
3,14,2008,25,3,12,18,52,21
3,18,2008,20,13,44,15,25,37
3,21,2008,8,5,41,19,17,21
3,25,2008,43,53,42,48,38,12
3,28,2008,27,40,26,7,43,10
4,1,2008,56,17,26,4,46,25
4,4,2008,3,49,5,40,45,17
4,8,2008,8,9,44,31,37,38
4,11,2008,18,27,14,42,31,7
4,15,2008,48,12,50,27,13,30
4,18,2008,53,28,36,50,24,29
4,22,2008,22,48,3,31,54,9
4,25,2008,37,19,52,32,45,41
4,29,2008,44,51,24,35,19,26
5,2,2008,37,8,53,28,55,26
5,6,2008,46,53,4,21,54,26
5,9,2008,16,56,31,43,46,22
5,13,2008,20,47,31,27,24,15
5,16,2008,47,11,46,39,6,26
5,20,2008,26,2,41,14,32,32
5,23,2008,11,8,22,4,30,4
5,27,2008,49,32,24,14,45,17
5,30,2008,40,55,47,39,53,32
6,3,2008,54,32,19,4,24,5
6,6,2008,43,44,9,54,8,27
6,10,2008,15,3,51,5,43,11
6,13,2008,38,9,8,14,44,36
6,17,2008,14,5,47,49,25,36
6,20,2008,36,42,25,11,17,13
6,24,2008,53,22,36,10,50,39
6,27,2008,14,50,22,8,39,44
7,1,2008,33,22,1,52,43,36
7,4,2008,19,3,1,12,20,28
7,8,2008,29,22,20,41,1,35
7,11,2008,51,39,14,5,16,34
7,15,2008,45,24,51,19,34,40
7,18,2008,55,36,29,53,17,26
7,22,2008,16,29,23,2,32,46
7,25,2008,16,19,52,2,35,17
7,29,2008,30,11,20,42,13,3
8,1,2008,56,18,13,9,17,2
8,5,2008,38,55,9,21,36,13
8,8,2008,11,32,17,28,50,33
8,12,2008,7,38,40,2,23,40
8,15,2008,8,29,30,23,53,7
8,19,2008,40,18,19,26,9,38
8,22,2008,42,12,13,41,15,37
8,26,2008,16,34,24,6,36,30
8,29,2008,50,21,25,26,51,22
9,2,2008,43,14,44,23,54,39
9,5,2008,15,6,27,1,46,39
9,9,2008,22,28,49,52,23,2
9,12,2008,14,1,35,25,12,38
9,16,2008,51,24,39,52,13,44
9,19,2008,9,2,48,51,41,37
9,23,2008,9,32,43,34,52,4
9,26,2008,31,36,6,14,13,36
9,30,2008,39,35,9,49,30,36
10,3,2008,52,32,41,13,28,16
10,7,2008,42,38,2,25,35,34
10,10,2008,48,15,43,46,14,21
10,14,2008,14,41,42,51,35,23
10,17,2008,27,7,15,28,31,35
10,21,2008,42,16,44,19,39,38
10,24,2008,52,33,5,34,47,18
10,28,2008,48,6,45,46,39,36
10,31,2008,17,29,2,47,7,40
11,4,2008,23,41,21,10,55,9
11,7,2008,24,32,14,43,44,21
11,11,2008,55,27,38,42,5,41
11,14,2008,3,19,34,18,30,3
11,18,2008,53,52,10,22,15,12
11,21,2008,52,56,1,22,53,45
11,25,2008,11,22,51,52,2,46
11,28,2008,46,30,48,44,10,44
12,2,2008,32,17,2,22,51,35
12,5,2008,46,27,21,55,52,14
12,9,2008,33,11,31,26,12,27
12,12,2008,27,16,10,19,48,25
12,16,2008,10,14,29,40,16,6
12,19,2008,54,39,16,13,3,32
12,23,2008,13,27,1,8,41,45
12,26,2008,19,37,6,29,33,31
12,30,2008,44,29,52,22,1,39
1,2,2009,34,2,11,21,19,38
1,6,2009,11,19,12,3,33,30
1,9,2009,45,50,25,23,30,8
1,13,2009,25,33,22,36,48,40
1,16,2009,4,2,39,51,21,29
1,20,2009,46,35,10,9,1,9
1,23,2009,20,17,2,27,28,7
1,27,2009,12,3,21,11,14,25
1,30,2009,19,53,16,13,55,2
2,3,2009,29,56,43,4,15,29
2,6,2009,28,12,31,18,2,3
2,10,2009,47,29,38,18,43,7
2,13,2009,25,37,51,40,36,20
2,17,2009,23,27,1,9,33,24
2,20,2009,45,21,55,28,41,24
2,24,2009,40,1,27,35,28,6
2,27,2009,56,37,50,24,44,35
3,3,2009,35,43,52,26,32,10
3,6,2009,55,46,11,37,18,45
3,10,2009,39,31,2,40,27,23
3,13,2009,46,12,26,50,10,23
3,17,2009,28,9,24,15,31,17
3,20,2009,20,39,40,15,16,26
3,24,2009,44,25,4,34,43,45
3,27,2009,15,50,38,24,10,19
3,31,2009,14,47,53,39,48,29
4,3,2009,39,22,16,38,48,42
4,7,2009,4,2,13,36,17,15
4,10,2009,42,18,25,51,36,22
4,14,2009,22,48,50,11,4,42
4,17,2009,13,5,35,26,45,32
4,21,2009,37,24,47,5,52,6
4,24,2009,9,21,49,20,48,7
4,28,2009,44,36,15,20,24,6
5,1,2009,40,9,16,43,24,35
5,5,2009,23,38,39,54,5,3
5,8,2009,12,32,29,27,34,34
5,12,2009,8,51,10,4,14,31
5,15,2009,48,12,24,7,36,27
5,19,2009,9,4,42,15,2,13
5,22,2009,49,34,3,29,42,29
5,26,2009,55,21,18,9,37,33
5,29,2009,23,36,39,30,48,34
6,2,2009,13,26,30,35,9,33
6,5,2009,52,38,20,5,41,20
6,9,2009,31,5,17,36,56,46
6,12,2009,6,44,11,32,20,38
6,16,2009,15,21,26,9,45,25
6,19,2009,4,9,46,16,12,44
6,23,2009,12,31,16,50,14,9
6,26,2009,15,17,29,46,11,16
6,30,2009,55,49,54,7,34,34
7,3,2009,11,6,7,5,25,31
7,7,2009,39,25,27,38,35,28
7,10,2009,10,5,26,27,28,4
7,14,2009,20,35,53,45,29,41
7,17,2009,47,17,50,40,8,13
7,21,2009,50,8,21,3,52,2
7,24,2009,6,51,3,43,52,36
7,28,2009,48,4,17,24,25,34
7,31,2009,56,35,44,17,52,22
8,4,2009,28,1,50,42,34,27
8,7,2009,7,35,45,18,56,3
8,11,2009,6,12,15,42,32,40
8,14,2009,35,25,8,22,33,46
8,18,2009,5,56,37,26,4,25
8,21,2009,49,9,44,38,48,13
8,25,2009,40,19,22,3,12,2
8,28,2009,37,1,17,31,54,31
9,1,2009,2,28,53,51,9,19
9,4,2009,44,6,4,21,2,37
9,8,2009,18,4,10,50,28,35
9,11,2009,48,27,54,16,49,2
9,15,2009,29,35,41,30,32,39
9,18,2009,31,52,18,27,36,33
9,22,2009,29,26,33,46,39,24
9,25,2009,27,7,52,49,42,19
9,29,2009,45,21,50,25,2,21
10,2,2009,53,55,15,51,24,11
10,6,2009,56,9,51,53,33,39
10,9,2009,21,14,51,24,3,14
10,13,2009,17,51,45,34,31,24
10,16,2009,51,10,13,18,33,43
10,20,2009,45,17,55,25,13,8
10,23,2009,54,48,45,56,27,2
10,27,2009,46,7,13,51,37,2
10,30,2009,15,38,4,29,17,20
11,3,2009,23,38,31,5,18,20
11,6,2009,40,11,46,7,27,8
11,10,2009,37,34,29,21,8,15
11,13,2009,54,43,49,45,27,44
11,17,2009,22,50,8,49,27,28
11,20,2009,3,4,56,7,16,39
11,24,2009,37,35,50,10,11,12
11,27,2009,12,25,39,45,37,11
12,1,2009,53,17,52,39,30,21
12,4,2009,51,41,33,4,56,38
12,8,2009,28,30,20,46,23,29
12,11,2009,34,21,27,2,44,45
12,15,2009,32,27,31,36,47,35
12,18,2009,44,49,30,20,10,24
12,22,2009,39,35,45,3,33,13
12,25,2009,52,4,44,16,54,20
12,29,2009,2,35,5,29,51,3
1,1,2010,27,6,41,8,40,21
1,5,2010,28,50,13,39,55,10
1,8,2010,36,18,31,43,20,33
1,12,2010,31,56,9,5,37,16
1,15,2010,7,19,4,38,21,29
1,19,2010,34,41,4,5,38,18
1,22,2010,27,52,13,8,28,9
1,26,2010,38,7,39,8,48,22
1,29,2010,23,1,38,22,10,19
2,2,2010,6,49,7,27,26,9
2,5,2010,10,53,20,51,45,41
2,9,2010,48,17,26,2,20,12
2,12,2010,17,47,16,14,33,23
2,16,2010,45,12,21,29,11,5
2,19,2010,42,46,39,1,22,36
2,23,2010,40,4,16,53,36,18
2,26,2010,54,56,14,4,29,40
3,2,2010,48,47,9,12,56,25
3,5,2010,11,34,44,31,52,32
3,9,2010,18,19,16,29,14,16
3,12,2010,53,2,48,25,15,41
3,16,2010,48,22,56,52,3,13
3,19,2010,50,31,10,45,54,25
3,23,2010,3,25,40,29,28,13
3,26,2010,47,46,23,52,41,22
3,30,2010,11,24,44,38,1,41
4,2,2010,22,2,30,31,17,19
4,6,2010,52,43,16,44,56,26
4,9,2010,39,15,18,48,53,3
4,13,2010,47,39,12,3,27,32
4,16,2010,48,50,10,31,16,44
4,20,2010,10,34,8,5,42,25
4,23,2010,52,26,28,37,19,18
4,27,2010,50,41,37,23,55,6
4,30,2010,41,14,20,47,53,40
5,4,2010,21,9,36,43,31,8
5,7,2010,7,50,2,20,34,40
5,11,2010,26,54,43,33,46,9
5,14,2010,47,21,56,40,20,12
5,18,2010,11,37,13,40,19,26
5,21,2010,30,23,15,20,26,17
5,25,2010,14,24,5,19,17,25
5,28,2010,29,20,39,3,11,26
6,1,2010,12,27,51,44,45,30
6,4,2010,17,50,12,15,13,23
6,8,2010,48,12,54,28,18,6
6,11,2010,33,42,6,34,13,25
6,15,2010,21,12,13,4,27,46
6,18,2010,55,37,36,41,11,7
6,22,2010,23,21,17,12,30,24
6,25,2010,1,2,27,19,13,21
6,29,2010,15,27,37,3,4,35
7,2,2010,12,36,1,32,10,25
7,6,2010,8,18,45,47,50,36
7,9,2010,1,31,33,34,50,41
7,13,2010,14,7,11,15,34,14
7,16,2010,2,18,20,39,15,34
7,20,2010,28,43,12,36,18,19
7,23,2010,39,16,49,19,44,26
7,27,2010,10,7,16,2,29,8
7,30,2010,11,40,48,52,30,42
8,3,2010,22,56,13,20,4,32
8,6,2010,13,30,7,54,33,30
8,10,2010,2,26,50,14,56,12
8,13,2010,24,6,43,55,17,36
8,17,2010,40,19,11,43,44,33
8,20,2010,13,4,20,48,29,36
8,24,2010,28,4,23,32,24,31
8,27,2010,4,10,26,32,41,31
8,31,2010,20,29,10,48,47,38
9,3,2010,13,28,20,36,10,9
9,7,2010,8,38,18,22,24,23
9,10,2010,17,11,23,12,21,20
9,14,2010,55,50,6,56,14,1
9,17,2010,14,27,18,4,3,13
9,21,2010,43,52,47,3,20,26
9,24,2010,55,28,38,2,42,25
9,28,2010,38,10,2,13,36,18
10,1,2010,3,52,28,8,21,43
10,5,2010,10,19,44,37,24,27
10,8,2010,37,29,48,24,50,19
10,12,2010,36,43,31,37,10,15
10,15,2010,31,10,9,50,13,10
10,19,2010,42,2,9,14,37,41
10,22,2010,53,18,7,2,32,18
10,26,2010,32,21,31,15,30,26
10,29,2010,28,19,39,26,4,14
11,2,2010,54,16,1,12,3,46
11,5,2010,46,19,34,25,53,15
11,9,2010,53,28,26,8,33,11
11,12,2010,38,35,28,26,9,10
11,16,2010,26,39,46,1,27,21
11,19,2010,31,54,14,51,7,35
11,23,2010,2,35,6,12,34,33
11,26,2010,43,9,34,5,47,8
11,30,2010,16,19,53,47,11,2
12,3,2010,18,56,6,12,11,12
12,7,2010,53,4,45,38,54,9
12,10,2010,44,46,23,33,27,36
12,14,2010,18,38,25,31,22,29
12,17,2010,26,46,11,20,53,12
12,21,2010,8,32,31,11,12,29
